Wavelenght,C 1.1,DH1R,DH2.1T,DH3.1,H1Bl Hair,H1c- hair,H2.1T Hair,N1TT_good,N2.2ML_28,N3.1TT,N3.1TT_Good,R1_22,R1Sc_24,R2_good,R3.1TStraw,R4.1_23,R5_17,R6_18,R7_20,SP2.1E,SP13.1C,SP13.2B,SP-bev,SS 1.1,UN1
2606.32352,96.5097,98.14382,95.771811,98.901104,96.508477,98.061816,98.431215,96.416733,97.282583,100.210638,97.408568,98.757781,96.329608,96.600841,97.705684,96.322466,97.482881,12.359878,94.023443,95.407843,97.988722,94.542497,98.993322,97.081427,96.474529
2606.564579,96.502897,98.135877,95.764484,98.898743,96.50705,98.0603,98.432167,96.418423,97.281614,100.210316,97.408282,98.752392,96.322931,96.597512,97.699447,96.319824,97.479227,12.360364,94.021295,95.407749,97.984065,94.53842,98.986104,97.077978,96.477409
2606.805637,96.495829,98.127889,95.75692,98.896435,96.505657,98.05892,98.433235,96.419911,97.280411,100.2101,97.407782,98.746842,96.31642,96.594057,97.693266,96.317169,97.475564,12.360601,94.019191,95.407768,97.979314,94.534225,98.978702,97.074373,96.480333
2607.046696,96.488529,98.119914,95.749179,98.894163,96.50431,98.057674,98.434389,96.421163,97.278981,100.209994,97.407073,98.741184,96.310107,96.590477,97.687145,96.314525,97.471918,12.36056,94.017118,95.40792,97.974486,94.529959,98.97119,97.070629,96.483289
2607.287754,96.481037,98.112008,95.741323,98.891907,96.503023,98.056561,98.435605,96.422153,97.277328,100.210003,97.406171,98.735478,96.30402,96.586772,97.68109,96.311915,97.468318,12.360222,94.015063,95.408219,97.969593,94.525669,98.96364,97.066765,96.486262
2607.528812,96.473409,98.104226,95.733418,98.889655,96.501806,98.055587,98.436863,96.422877,97.275465,100.210141,97.405105,98.729785,96.29819,96.58296,97.675114,96.309372,97.464797,12.359577,94.013024,95.408667,97.964648,94.521409,98.956112,97.062813,96.489227
2607.769871,96.465677,98.096623,95.725523,98.887373,96.500681,98.054744,98.438139,96.423323,97.273383,100.210406,97.403899,98.72416,96.292621,96.579025,97.669212,96.306906,97.461375,12.358614,94.010975,95.409266,97.959644,94.517209,98.948681,97.058786,96.492168
2608.010929,96.457886,98.089247,95.717697,98.885035,96.499666,98.054034,98.439415,96.423501,97.271078,100.210804,97.40259,98.718659,96.287324,96.574967,97.663387,96.304533,97.458077,12.357336,94.008904,95.410006,97.954577,94.513103,98.941407,97.054704,96.49506
2608.251988,96.450083,98.082142,95.709997,98.882619,96.49878,98.053456,98.440676,96.423433,97.268547,100.21134,97.401221,98.713337,96.282302,96.570784,97.657643,96.302269,97.454923,12.355752,94.006799,95.410872,97.949436,94.509124,98.934341,97.05059,96.497875
2608.493046,96.442313,98.075348,95.702474,98.880105,96.498041,98.053012,98.441914,96.423149,97.265787,100.21202,97.399836,98.708245,96.277552,96.566476,97.651987,96.300128,97.451933,12.35388,94.004654,95.411842,97.944209,94.505298,98.92753,97.046463,96.500582
2608.734105,96.434622,98.068897,95.695176,98.877477,96.497466,98.052705,98.443121,96.422688,97.262793,100.21285,97.398486,98.703432,96.273068,96.56204,97.646424,96.29812,97.449122,12.351744,94.002461,95.41289,97.93888,94.501648,98.921009,97.042341,96.503152
2608.975163,96.427051,98.062814,95.688143,98.874723,96.497071,98.052536,98.444294,96.422099,97.259563,100.213835,97.397219,98.69894,96.268837,96.557474,97.640965,96.296256,97.446501,12.349376,94.000221,95.413983,97.933433,94.49819,98.914805,97.038239,96.505552
2609.216221,96.419638,98.057121,95.681411,98.871841,96.496872,98.052508,98.445429,96.421434,97.256095,100.214979,97.396084,98.694807,96.264842,96.552778,97.63562,96.294542,97.444079,12.346811,93.997937,95.415091,97.927855,94.494937,98.908936,97.034173,96.507754
2609.45728,96.412418,98.051831,95.675008,98.868835,96.49688,98.052623,98.446528,96.420748,97.252392,100.216284,97.395126,98.691063,96.261065,96.54795,97.630401,96.292986,97.441861,12.344088,93.995618,95.416177,97.922133,94.491898,98.903412,97.030155,96.509732
2609.698338,96.405421,98.046954,95.668957,98.865715,96.497104,98.052883,98.447591,96.420099,97.248461,100.217753,97.394385,98.687733,96.257484,96.542991,97.625323,96.291593,97.439848,12.34125,93.993277,95.417209,97.916259,94.489076,98.898235,97.026196,96.511463
2609.939397,96.398673,98.042496,95.663274,98.862505,96.497549,98.053289,98.448619,96.419541,97.244315,100.219383,97.393894,98.684836,96.254075,96.537903,97.620403,96.290366,97.43804,12.338339,93.990932,95.418155,97.91023,94.48647,98.893399,97.022307,96.512928
2610.180455,96.392194,98.038459,95.657969,98.859231,96.498217,98.053839,98.449615,96.419125,97.23997,100.22117,97.393679,98.682383,96.250814,96.53269,97.615657,96.289309,97.436433,12.335399,93.988608,95.418986,97.90405,94.484078,98.88889,97.018496,96.514113
2610.421513,96.385998,98.03484,95.653048,98.855934,96.499105,98.054532,98.45058,96.418897,97.235449,100.22311,97.393757,98.680378,96.247676,96.52736,97.611105,96.288423,97.435019,12.332472,93.986331,95.419678,97.897726,94.481893,98.884692,97.014775,96.515011
2610.662572,96.380096,98.031637,95.64851,98.852656,96.500205,98.055365,98.451514,96.418892,97.230781,100.225191,97.394133,98.678817,96.244639,96.521921,97.606764,96.287711,97.433791,12.329597,93.984131,95.42021,97.891276,94.479906,98.880782,97.011152,96.515619
2610.90363,96.37449,98.028844,95.644351,98.849448,96.501507,98.056331,98.452417,96.419138,97.225998,100.227402,97.394803,98.677692,96.241681,96.516387,97.602655,96.287171,97.432737,12.326811,93.98204,95.42057,97.884721,94.478103,98.877135,97.007639,96.515939
2611.144689,96.369179,98.026455,95.640562,98.846365,96.502996,98.057423,98.453286,96.41965,97.221138,100.229728,97.39575,98.676986,96.238782,96.510773,97.598793,96.286802,97.431847,12.324147,93.98009,95.420748,97.878088,94.47647,98.873725,97.004247,96.515977
2611.385747,96.364154,98.024462,95.637132,98.843464,96.504653,98.058632,98.454118,96.420433,97.216242,100.232151,97.396949,98.676674,96.235926,96.505096,97.595197,96.286602,97.431108,12.321633,93.978311,95.420743,97.871409,94.47499,98.870524,97.000988,96.515744
2611.626805,96.359401,98.022857,95.634046,98.840803,96.506457,98.059948,98.454908,96.421476,97.211351,100.234651,97.398363,98.676729,96.233099,96.499378,97.591879,96.286566,97.430506,12.31929,93.976731,95.420558,97.864718,94.473645,98.867504,96.997876,96.515254
2611.867864,96.354901,98.021632,95.631287,98.838436,96.508384,98.061358,98.455652,96.422759,97.206508,100.237204,97.399945,98.677114,96.230289,96.493641,97.588851,96.286689,97.430027,12.317138,93.975375,95.420202,97.858053,94.472414,98.86464,96.994924,96.514523
2612.108922,96.350629,98.020774,95.628837,98.836415,96.510408,98.06285,98.456342,96.42425,97.201753,100.239788,97.401642,98.677789,96.227491,96.487908,97.586122,96.286963,97.429657,12.315189,93.974259,95.419687,97.851449,94.471275,98.861907,96.992146,96.513567
2612.349981,96.346556,98.020272,95.626677,98.834787,96.512501,98.06441,98.45697,96.425904,97.197126,100.242378,97.403395,98.678709,96.2247,96.482204,97.583697,96.287379,97.42938,12.313451,93.973395,95.419032,97.844942,94.470205,98.859283,96.989557,96.512405
2612.591039,96.342645,98.020111,95.624786,98.833588,96.514637,98.066024,98.457531,96.427668,97.192659,100.244948,97.40514,98.679824,96.221915,96.476552,97.581577,96.287924,97.429182,12.311927,93.972783,95.418254,97.838564,94.469179,98.856749,96.987169,96.511052
2612.832097,96.33886,98.020274,95.623143,98.832846,96.516788,98.067677,98.458016,96.429482,97.188382,100.247474,97.40681,98.681083,96.219139,96.470977,97.57976,96.288587,97.429048,12.310615,93.972418,95.417376,97.832343,94.468174,98.854289,96.984997,96.509523
2613.073156,96.335156,98.02074,95.621727,98.832579,96.518925,98.069355,98.458418,96.431278,97.184316,100.249932,97.408338,98.682431,96.216376,96.465499,97.578239,96.289352,97.428964,12.30951,93.972282,95.416418,97.8263,94.467165,98.851889,96.983049,96.507834
2613.314214,96.33149,98.021484,95.620517,98.832791,96.521021,98.071044,98.458733,96.432988,97.180478,100.2523,97.409659,98.683812,96.213633,96.460137,97.577005,96.290203,97.428915,12.308604,93.972349,95.4154,97.820452,94.466128,98.84954,96.981336,96.505994
2613.555273,96.327815,98.02248,95.619491,98.833478,96.523052,98.072728,98.458954,96.43454,97.176874,100.254559,97.410714,98.685169,96.210919,96.454908,97.576043,96.291123,97.428888,12.307884,93.972585,95.414342,97.814806,94.465041,98.847233,96.979862,96.504013
2613.796331,96.324083,98.023695,95.618629,98.834618,96.524993,98.074395,98.459079,96.435865,97.173505,100.25669,97.411446,98.686449,96.208242,96.449822,97.575336,96.292094,97.428869,12.307338,93.972945,95.413258,97.809365,94.46388,98.844964,96.978631,96.501898
2614.03739,96.320248,98.025094,95.61791,98.836183,96.526821,98.076031,98.459106,96.436898,97.170365,100.258681,97.411807,98.687597,96.205613,96.444888,97.574866,96.293098,97.428847,12.306949,93.97338,95.412161,97.804122,94.462628,98.842728,96.977644,96.499655
2614.278448,96.316266,98.026637,95.617311,98.838131,96.528517,98.077623,98.459035,96.437578,97.167441,100.260519,97.41176,98.688564,96.203041,96.440108,97.574608,96.294118,97.42881,12.306701,93.973833,95.411059,97.799064,94.461268,98.840523,96.976897,96.497289
2614.519506,96.312094,98.028283,95.616813,98.840412,96.53006,98.079159,98.458866,96.437854,97.164714,100.262198,97.411273,98.689305,96.200536,96.43548,97.574541,96.295135,97.42875,12.306575,93.974244,95.409955,97.794174,94.459785,98.83835,96.976383,96.494803
2614.760565,96.307694,98.029988,95.616393,98.842968,96.531436,98.080625,98.458603,96.437684,97.162163,100.263714,97.41033,98.689779,96.198107,96.430999,97.574637,96.296133,97.428659,12.306553,93.974553,95.408849,97.789427,94.458171,98.836209,96.976096,96.492203
2615.001623,96.303035,98.031706,95.616033,98.845735,96.53263,98.08201,98.45825,96.437036,97.159763,100.265066,97.408921,98.689955,96.195763,96.426653,97.574871,96.297098,97.428531,12.306617,93.974699,95.407734,97.784798,94.456418,98.8341,96.976022,96.489495
2615.242682,96.298092,98.033392,95.61571,98.848646,96.53363,98.0833,98.457811,96.435891,97.157487,100.266256,97.40705,98.689807,96.193511,96.422429,97.575217,96.298016,97.428365,12.30675,93.974624,95.406601,97.780256,94.454525,98.832026,96.97615,96.486685
2615.48374,96.292846,98.035003,95.615406,98.851633,96.534428,98.084484,98.457293,96.434242,97.155309,100.267291,97.40473,98.689316,96.191356,96.418306,97.575649,96.298877,97.42816,12.306933,93.974277,95.405436,97.775771,94.452494,98.829989,96.976464,96.483785
2615.724798,96.287287,98.036497,95.615101,98.854629,96.535016,98.085548,98.456703,96.432094,97.153205,100.268177,97.401984,98.688476,96.189304,96.414266,97.576141,96.299671,97.42792,12.307151,93.973613,95.404223,97.771314,94.450332,98.827992,96.976951,96.480809
2615.965857,96.281414,98.037835,95.614775,98.85757,96.535392,98.08648,98.456047,96.429465,97.151152,100.268925,97.398844,98.687286,96.187359,96.410286,97.576672,96.300392,97.427649,12.30739,93.972597,95.402943,97.766856,94.44805,98.826038,96.977593,96.477774
2616.206915,96.275233,98.038986,95.614412,98.860396,96.535553,98.087268,98.455331,96.426383,97.149131,100.269547,97.39535,98.685757,96.185523,96.406341,97.577219,96.301036,97.427359,12.307636,93.971203,95.401575,97.76237,94.445661,98.824132,96.978378,96.474703
2616.447974,96.26876,98.039921,95.613996,98.863058,96.535503,98.087898,98.454563,96.422888,97.147129,100.270053,97.391545,98.683909,96.1838,96.402408,97.577765,96.301601,97.42706,12.307877,93.969418,95.400101,97.757836,94.443183,98.822281,96.97929,96.471618
2616.689032,96.262018,98.040619,95.613511,98.865511,96.535246,98.08836,98.453747,96.419026,97.145135,100.270457,97.38748,98.681767,96.18219,96.398463,97.578293,96.302088,97.426768,12.308104,93.967241,95.398501,97.753233,94.440637,98.82049,96.980317,96.46855
2616.93009,96.255036,98.041068,95.612944,98.867721,96.53479,98.088642,98.452889,96.414851,97.143145,100.270771,97.383206,98.679369,96.180693,96.394483,97.578791,96.302498,97.426498,12.30831,93.964683,95.396757,97.748549,94.438044,98.818768,96.981449,96.465528
2617.171149,96.247848,98.041262,95.612284,98.869665,96.534145,98.088734,98.451992,96.410421,97.141156,100.271006,97.378776,98.676756,96.17931,96.390446,97.579249,96.302835,97.42627,12.308488,93.961765,95.394856,97.743774,94.435428,98.817125,96.982676,96.462586
2617.412207,96.240493,98.0412,95.611522,98.871331,96.533324,98.088627,98.451057,96.405798,97.139173,100.271172,97.374242,98.673975,96.178038,96.386335,97.579661,96.303103,97.426103,12.308634,93.958523,95.392786,97.738902,94.432812,98.815572,96.98399,96.459757
2617.653266,96.233013,98.040892,95.610651,98.872715,96.532342,98.088314,98.450088,96.401042,97.137202,100.271279,97.369654,98.671078,96.176877,96.38213,97.580023,96.303308,97.426015,12.308746,93.954997,95.390541,97.733931,94.430219,98.814122,96.985387,96.457072
2617.894324,96.225449,98.040353,95.609665,98.873825,96.531218,98.087789,98.449083,96.396214,97.13525,100.271333,97.365058,98.668119,96.175823,96.377817,97.580336,96.303454,97.426024,12.308824,93.951239,95.388118,97.728863,94.427669,98.812788,96.986862,96.454563
2618.135382,96.21784,98.039603,95.608562,98.874677,96.529969,98.087049,98.448043,96.39137,97.133326,100.271338,97.360496,98.665154,96.174871,96.373385,97.580603,96.303547,97.426147,12.308869,93.947303,95.385521,97.723702,94.425182,98.811587,96.98841,96.452258
2618.376441,96.210224,98.038669,95.607339,98.875295,96.528616,98.086094,98.446965,96.386559,97.131441,100.271299,97.356005,98.662236,96.174014,96.368821,97.580828,96.30359,97.426398,12.308882,93.943248,95.382758,97.718452,94.422773,98.810532,96.99003,96.450177
2618.617499,96.202633,98.037581,95.605999,98.875709,96.527179,98.084927,98.445847,96.381825,97.129601,100.271215,97.351615,98.659419,96.173246,96.364119,97.581019,96.303586,97.426787,12.308867,93.939134,95.379841,97.71312,94.420454,98.809639,96.991717,96.448338
2618.858558,96.195093,98.03637,95.604543,98.875956,96.52568,98.083552,98.444688,96.377203,97.127813,100.271086,97.34735,98.65675,96.172556,96.35927,97.581185,96.303538,97.427319,12.308826,93.935018,95.376786,97.707711,94.418233,98.808922,96.99347,96.44675
2619.099616,96.187624,98.035073,95.602975,98.876074,96.524139,98.081978,98.443486,96.372719,97.126081,100.270909,97.34323,98.654274,96.171932,96.354271,97.581336,96.303445,97.427995,12.308764,93.930954,95.373616,97.702231,94.416113,98.808396,96.995282,96.445413
2619.340675,96.180236,98.033724,95.601301,98.876104,96.522575,98.080216,98.442239,96.36839,97.124403,100.270682,97.339267,98.652028,96.171359,96.349117,97.581484,96.303305,97.428812,12.308684,93.926989,95.370353,97.696682,94.414093,98.80807,96.99715,96.444321
2619.581733,96.172934,98.032359,95.599526,98.876087,96.521009,98.07828,98.440948,96.364222,97.122777,100.270398,97.335469,98.650043,96.170822,96.343806,97.58164,96.303118,97.429759,12.30859,93.923163,95.367024,97.691067,94.412168,98.807954,96.999065,96.443456
2619.822791,96.165712,98.031011,95.597659,98.876064,96.519458,98.076187,98.439615,96.360215,97.121193,100.270055,97.331839,98.648343,96.170301,96.338335,97.581815,96.302877,97.430823,12.308486,93.919509,95.363657,97.685386,94.410327,98.808054,97.001019,96.442794
2620.06385,96.158559,98.029715,95.595709,98.876072,96.517939,98.073958,98.438243,96.356358,97.119642,100.269646,97.328378,98.646944,96.169779,96.332706,97.582021,96.302579,97.431983,12.308375,93.916049,95.360279,97.679637,94.408559,98.808373,97.003002,96.442301
2620.304908,96.151457,98.028501,95.593685,98.876146,96.516466,98.071613,98.436838,96.352635,97.11811,100.269169,97.325083,98.645856,96.169233,96.326917,97.582268,96.302218,97.433217,12.30826,93.912794,95.356918,97.673818,94.406848,98.808909,97.005002,96.441936
2620.545967,96.144382,98.027398,95.5916,98.876318,96.515053,98.069177,98.435408,96.349023,97.116582,100.268621,97.321953,98.645081,96.168644,96.320973,97.582566,96.301789,97.434499,12.308143,93.909747,95.353601,97.667924,94.405175,98.809659,97.007005,96.441652
2620.787025,96.13731,98.026433,95.589468,98.876612,96.513712,98.066676,98.433964,96.345495,97.11504,100.268001,97.318983,98.644613,96.167993,96.314877,97.582924,96.301286,97.435799,12.308028,93.906903,95.35035,97.66195,94.403521,98.810616,97.008999,96.441397
2621.028083,96.130211,98.02563,95.587302,98.877051,96.512456,98.064135,98.432518,96.342023,97.113469,100.267311,97.316174,98.644442,96.167259,96.308635,97.58335,96.300707,97.437089,12.307919,93.904248,95.347188,97.655892,94.401868,98.811769,97.010968,96.441117
2621.269142,96.123059,98.025013,95.58512,98.877651,96.511293,98.061583,98.431086,96.338576,97.111855,100.266553,97.313524,98.644553,96.166429,96.302259,97.583851,96.30005,97.438338,12.307818,93.90176,95.344131,97.649745,94.400196,98.813106,97.012898,96.440754
2621.5102,96.115829,98.024603,95.582941,98.878425,96.510236,98.059046,98.429685,96.335128,97.110184,100.265734,97.311036,98.644926,96.16549,96.295759,97.584432,96.299316,97.439521,12.307731,93.899415,95.341195,97.643508,94.39849,98.814611,97.014777,96.440255
2621.751259,96.108498,98.024419,95.580784,98.879381,96.509292,98.056551,98.428333,96.331652,97.10845,100.264863,97.308717,98.645538,96.164434,96.289153,97.5851,96.298507,97.440611,12.307664,93.897185,95.338389,97.63718,94.396735,98.81627,97.016591,96.439569
2621.992317,96.101052,98.024481,95.578671,98.880522,96.50847,98.054124,98.427051,96.328127,97.106649,100.263949,97.306576,98.646363,96.163259,96.282459,97.585858,96.29763,97.441589,12.307625,93.895039,95.335721,97.630763,94.39492,98.818067,97.018331,96.438648
2622.233375,96.093482,98.024804,95.576626,98.881849,96.507781,98.05179,98.425857,96.324537,97.104782,100.263007,97.304625,98.647375,96.161969,96.275703,97.586711,96.296696,97.442439,12.307621,93.89295,95.333192,97.624264,94.39304,98.819987,97.019986,96.437454
2622.474434,96.085785,98.025406,95.574672,98.883362,96.507231,98.04957,98.424771,96.320873,97.102857,100.262052,97.302879,98.648544,96.160573,96.268911,97.587661,96.295718,97.44315,12.307663,93.890888,95.330802,97.617689,94.39109,98.822015,97.021552,96.435957
2622.715492,96.07797,98.026301,95.572833,98.885056,96.506828,98.047487,98.423811,96.317132,97.100889,100.261099,97.301355,98.649843,96.159088,96.262113,97.588712,96.294713,97.443718,12.307763,93.888832,95.328548,97.611052,94.389075,98.82414,97.023025,96.434137
2622.956551,96.070058,98.02751,95.571139,98.886918,96.506578,98.045556,98.422993,96.313338,97.098904,100.260179,97.300078,98.651249,96.157538,96.255355,97.589869,96.293695,97.444144,12.307932,93.886767,95.326426,97.604372,94.386999,98.826363,97.024407,96.431992
2623.197609,96.062064,98.029035,95.569606,98.888949,96.506487,98.043794,98.422329,96.309481,97.096918,100.259295,97.299061,98.652728,96.155949,96.24866,97.591128,96.292691,97.444437,12.308185,93.884673,95.324426,97.59766,94.384873,98.828666,97.025694,96.429517
2623.438667,96.054015,98.030882,95.568253,98.891141,96.506558,98.042211,98.421826,96.305578,97.094959,100.258467,97.298319,98.654251,96.154353,96.242064,97.592491,96.291726,97.444609,12.308533,93.88254,95.322537,97.590932,94.382712,98.831045,97.026888,96.426727
2623.679726,96.045945,98.033054,95.567095,98.893487,96.506791,98.040818,98.421491,96.301651,97.093058,100.257708,97.297869,98.65579,96.152789,96.235603,97.593954,96.290824,97.444678,12.30899,93.880365,95.320749,97.584207,94.380533,98.833498,97.027992,96.423648
2623.920784,96.037891,98.035549,95.566144,98.895976,96.507183,98.039619,98.421321,96.297727,97.091247,100.257034,97.297721,98.657318,96.151294,96.22931,97.595516,96.290011,97.444665,12.309565,93.878148,95.31905,97.577504,94.378355,98.836026,97.029012,96.420316
2624.161843,96.029893,98.038361,95.565406,98.8986,96.507727,98.038617,98.421312,96.293833,97.089557,100.256456,97.297883,98.658808,96.14991,96.223216,97.59717,96.289308,97.444592,12.310267,93.875894,95.31743,97.570838,94.376198,98.838632,97.02995,96.416777
2624.402901,96.02199,98.041474,95.564882,98.901346,96.508412,98.037811,98.421454,96.290001,97.088017,100.255983,97.298353,98.660232,96.148679,96.217348,97.59891,96.288738,97.444483,12.311102,93.873611,95.315875,97.564224,94.374085,98.84132,97.030811,96.413084
2624.64396,96.014219,98.044868,95.564564,98.904203,96.509222,98.037198,98.421729,96.286259,97.086654,100.25562,97.299127,98.661565,96.147638,96.211725,97.600724,96.288319,97.444362,12.312071,93.871308,95.314376,97.557675,94.372036,98.844093,97.031597,96.409297
2624.885018,96.006615,98.048513,95.56444,98.907157,96.510137,98.036771,98.422118,96.282638,97.085487,100.255369,97.30019,98.662779,96.146823,96.206361,97.6026,96.288062,97.444248,12.313172,93.868996,95.312921,97.551197,94.370068,98.846955,97.03231,96.40548
2625.126076,95.999206,98.052375,95.56449,98.910193,96.511131,98.036523,98.422595,96.279161,97.08453,100.255228,97.301521,98.663849,96.146264,96.201261,97.604523,96.287977,97.444162,12.314398,93.866684,95.311499,97.544793,94.3682,98.849909,97.032948,96.401696
2625.367135,95.992015,98.056409,95.564686,98.913292,96.512175,98.036442,98.423133,96.275851,97.08379,100.255192,97.30309,98.664749,96.145986,96.196423,97.606473,96.288065,97.444116,12.315736,93.864382,95.3101,97.538463,94.366443,98.852954,97.033509,96.398011
2625.608193,95.985057,98.060564,95.564996,98.916434,96.513234,98.036517,98.4237,96.272723,97.083264,100.255251,97.304861,98.665456,96.146007,96.191835,97.60843,96.288323,97.444119,12.317171,93.862094,95.308713,97.532201,94.364808,98.856087,97.033988,96.394485
2625.849252,95.978337,98.064783,95.565383,98.919596,96.514272,98.036734,98.424263,96.269787,97.082943,100.255393,97.306789,98.665948,96.146334,96.187478,97.610369,96.288739,97.444176,12.31868,93.859824,95.307328,97.525995,94.3633,98.859301,97.034376,96.391175
2626.09031,95.971856,98.069006,95.565806,98.922754,96.515249,98.03708,98.424789,96.267047,97.082807,100.255602,97.308826,98.666205,96.14697,96.183324,97.612267,96.289296,97.444283,12.32024,93.85757,95.305935,97.519832,94.361921,98.862586,97.034665,96.38813
2626.331368,95.965603,98.073165,95.566222,98.925879,96.516127,98.037538,98.425246,96.264502,97.082829,100.255861,97.310917,98.666211,96.147906,96.179338,97.614096,96.289971,97.444433,12.321823,93.855327,95.304524,97.513695,94.360667,98.865928,97.034845,96.38539
2626.572427,95.959561,98.077194,95.566586,98.928941,96.516866,98.038093,98.425602,96.262143,97.082977,100.25615,97.313006,98.665952,96.149127,96.175481,97.615829,96.290736,97.444613,12.323399,93.853084,95.303083,97.507565,94.359532,98.869306,97.034903,96.382988
2626.813485,95.953707,98.081025,95.566857,98.931909,96.517429,98.038729,98.425829,96.259955,97.083209,100.256448,97.315033,98.665421,96.150607,96.171709,97.617439,96.291556,97.444805,12.324937,93.850829,95.301603,97.501422,94.358505,98.872699,97.034828,96.380944
2627.054544,95.948012,98.084592,95.566994,98.93475,96.517782,98.03943,98.425903,96.25792,97.083484,100.256736,97.316941,98.664614,96.152316,96.167974,97.618902,96.292396,97.444989,12.326409,93.848544,95.300073,97.495247,94.357572,98.876081,97.034609,96.379267
2627.295602,95.942444,98.087834,95.566964,98.93743,96.517897,98.040179,98.425802,96.256016,97.083753,100.256993,97.318674,98.663534,96.154218,96.164231,97.620193,96.293216,97.445141,12.327785,93.846211,95.298485,97.489023,94.356717,98.879422,97.034236,96.377958
2627.53666,95.936966,98.090695,95.566735,98.939916,96.51775,98.040962,98.425513,96.254219,97.083971,100.257201,97.320181,98.662188,96.156269,96.160435,97.621293,96.293977,97.445237,12.329041,93.843807,95.296831,97.482736,94.355922,98.882692,97.033701,96.377006
2627.777719,95.931544,98.093127,95.566288,98.942176,96.517326,98.041761,98.425026,96.252503,97.084092,100.257342,97.321415,98.66059,96.158424,96.156543,97.622183,96.294641,97.445252,12.330156,93.84131,95.295102,97.476376,94.355168,98.88586,97.032998,96.376388
2628.018777,95.926142,98.09509,95.565607,98.944179,96.516617,98.042562,98.424338,96.250844,97.084073,100.257402,97.322338,98.658761,96.160636,96.15252,97.622851,96.29517,97.445166,12.331113,93.838697,95.293295,97.469941,94.354437,98.888893,97.032124,96.376077
2628.259836,95.920727,98.096556,95.564687,98.945899,96.515625,98.043349,98.423452,96.24922,97.083876,100.257369,97.32292,98.656727,96.162857,96.148337,97.623289,96.295532,97.444959,12.331901,93.835948,95.291407,97.463431,94.353708,98.891762,97.031082,96.376035
2628.500894,95.915271,98.097508,95.563532,98.947311,96.514358,98.044106,98.422376,96.247611,97.08347,100.257236,97.323141,98.654517,96.165038,96.143973,97.623492,96.295697,97.444616,12.332516,93.833043,95.289438,97.456857,94.352965,98.894437,97.029874,96.376221
2628.741952,95.909748,98.09794,95.562154,98.948398,96.512835,98.04482,98.421126,96.246003,97.082829,100.256998,97.322989,98.652169,96.167134,96.139416,97.623461,96.295644,97.444127,12.332958,93.829966,95.287394,97.450233,94.352191,98.896892,97.028509,96.376588
2628.983011,95.904142,98.09786,95.560572,98.949144,96.511081,98.045477,98.419723,96.244389,97.081939,100.256654,97.322466,98.649719,96.169103,96.134663,97.623204,96.295356,97.443488,12.333233,93.826703,95.285281,97.443584,94.35137,98.899104,97.026996,96.377087
2629.224069,95.898439,98.097286,95.558812,98.949544,96.509129,98.046064,98.41819,96.242765,97.08079,100.256207,97.32158,98.64721,96.170905,96.129722,97.622729,96.294824,97.442701,12.333353,93.823245,95.283112,97.436937,94.350492,98.901055,97.025351,96.37767
2629.465128,95.892634,98.096248,95.556907,98.949595,96.507018,98.046569,98.416559,96.241137,97.079383,100.255663,97.320352,98.644685,96.172507,96.12461,97.622052,96.294047,97.441774,12.333332,93.819588,95.280901,97.430326,94.349545,98.902727,97.023589,96.378287
2629.706186,95.886728,98.094785,95.554891,98.949304,96.504791,98.046982,98.414861,96.239518,97.077728,100.255034,97.318812,98.642187,96.173879,96.119352,97.62119,96.29303,97.440721,12.33319,93.815731,95.27867,97.42379,94.348521,98.90411,97.021727,96.378892
2629.947245,95.880731,98.092946,95.552803,98.948681,96.502494,98.047296,98.413132,96.237927,97.075841,100.25433,97.316995,98.639756,96.175,96.113981,97.620162,96.291787,97.439563,12.332945,93.81168,95.27644,97.417368,94.347413,98.905196,97.019783,96.379442
2630.188303,95.874657,98.090787,95.550682,98.947745,96.500175,98.047502,98.411411,96.236391,97.073746,100.253569,97.314945,98.637434,96.175851,96.108537,97.618989,96.290338,97.438322,12.332617,93.807443,95.274239,97.411103,94.346219,98.905981,97.017778,96.379899
2630.429361,95.868527,98.088368,95.548565,98.946522,96.497882,98.047598,98.409735,96.234941,97.071472,100.252766,97.312711,98.635256,96.17642,96.103064,97.617696,96.28871,97.437028,12.332227,93.803035,95.272094,97.405035,94.344936,98.906463,97.015728,96.380231
2630.67042,95.862367,98.085754,95.546487,98.945041,96.49566,98.047582,98.408144,96.233614,97.069054,100.251942,97.310344,98.633254,96.176704,96.097609,97.616302,96.286933,97.43571,12.331792,93.798474,95.270036,97.399205,94.343562,98.906645,97.013651,96.380409
2630.911478,95.856208,98.083012,95.544478,98.943339,96.493554,98.047455,98.406674,96.23245,97.066528,100.251116,97.307898,98.631455,96.1767,96.092223,97.61483,96.285045,97.4344,12.331324,93.79378,95.268097,97.393647,94.342099,98.906529,97.011562,96.380413
2631.152537,95.850084,98.080207,95.542566,98.941455,96.4916,98.047223,98.405363,96.231492,97.063933,100.250307,97.305425,98.629881,96.176415,96.086953,97.613298,96.283083,97.433131,12.330836,93.788979,95.266308,97.388392,94.340549,98.90612,97.009476,96.380228
2631.393595,95.844035,98.077405,95.54077,98.939432,96.489831,98.046893,98.404242,96.230783,97.061308,100.249535,97.302978,98.628545,96.175858,96.081848,97.611726,96.281091,97.431931,12.330333,93.784098,95.264698,97.383466,94.338913,98.905425,97.007401,96.379845
